business_token,transaction_date,entry_type,direction,amount_cents,transaction_status,internal_failure_reason,vendor_name,mcc,mcc_description,merchant_country,pos_data_type,token_wallet_type,pos_data_attended,pos_data_on_premise,card_entry_mode,pin_entered,pan_entry_mode,card_network,avs_result
business_JdqojUMWtYU8,2022-12-16 18:40:28,card,from,459,SETTLED,,SHELL OIL10060302014,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sVqXyD8F75sU,2022-12-16 18:45:11,card,from,100000,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sVqXyD8F75sU,2022-12-16 18:45:53,card,from,11685,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sVqXyD8F75sU,2022-12-16 18:47:52,card,from,88300,DECLINED,SARDINE_DECLINE_VERY_HIGH,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,APPLE_PAY,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_mPhiyWLi1Ete,2022-12-16 18:49:57,ach_internal,from,40000,SETTLED,,f5hQascmDg4H9EsScR3mZzkbEzpF/0yNJHhmdBaw96E=,,,,,,,,,,,,
business_tPZTfpwQS9TP,2022-12-16 18:54:58,card,from,1499,DECLINED,INSUFFICIENT_FUNDS,MONARCH MONEY APP,5817,Digital Goods: Applications (Excludes Games),USA,ECOMMERCE,MERCHANT,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_knfkEhWXdzbh,2022-12-16 19:00:22,card,from,19511,SETTLED,,SP+AFF *  CLIVE COFFEE,6012,Financial Institutions – Merchandise and Services,USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_eMsN3azWaHGB,2022-12-16 19:08:28,card,from,1800,SETTLED,,BUFFER PLAN,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_knfkEhWXdzbh,2022-12-16 19:21:27,card,from,9999,SETTLED,,MUSICBED,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_knfkEhWXdzbh,2022-12-16 19:22:37,card,from,55000,SETTLED,,CASH APP*JOSHUA POW,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_3M1ozHtHMFvG,2022-12-16 19:42:17,card,from,5485,SETTLED,,POSHMARK,5931,Used Merchandise and Secondhand Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_7iE9G7wwae63,2022-12-16 21:23:37,card,from,102000,SETTLED,,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_7iE9G7wwae63,2022-12-16 21:23:55,card,from,98000,SETTLED,,COACH 5055,5631,Women’s Accessory and Specialty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-12-16 21:43:33,ach_external,to,111338,SETTLED,,BIBAYuihbvIAB+HP9wH24jFf0eRkOThNF+//b7rdU1U=,,,,,,,,,,,,
business_7iE9G7wwae63,2022-12-16 22:09:06,card,from,40000,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_7iE9G7wwae63,2022-12-16 22:09:18,card,from,60000,SETTLED,,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_7iE9G7wwae63,2022-12-16 22:10:39,card,from,100000,DECLINED,SARDINE_DECLINE_VERY_HIGH,21026 AMERICAN DREAM,5691,Men’s and Women’s Clothing Stores,USA,POS_TERMINAL,APPLE_PAY,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_v6TuAVst3Sn1,2022-12-16 22:30:38,card,from,2700,SETTLED,,UNIV PARKING 01400040,7523,Automobile Parking Lots and Garages,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-12-16 22:47:52,card,from,275,SETTLED,,MTA*NYCT PAYGO,4111,"Local/Suburban Commuter Passenger Transportation – Railroads, Feries, Local Water Transportation.",USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-12-17 0:22:07,card,from,275,SETTLED,,MTA*NYCT PAYGO,4111,"Local/Suburban Commuter Passenger Transportation – Railroads, Feries, Local Water Transportation.",USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_v6TuAVst3Sn1,2022-12-17 0:40:28,card,from,3573,SETTLED,,AMZN MKTP US*3W7C60H23,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_8J874G7wtVS3,2022-12-17 1:05:18,card,from,1225,SETTLED,,AFRICAN U AFRICAN UNIT,5422,Meat Provisioners – Freezer and Locker,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MAESTRO,FAIL
business_3M1ozHtHMFvG,2022-12-17 2:40:41,card,from,1290,SETTLED,,SQ *AGORA,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_NrfhrFmh4xUq,2022-12-17 5:41:31,card,from,3845,DECLINED,INSUFFICIENT_FUNDS,1PASSWORD,5734,Computer Software Stores,CAN,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_2CCk7Nc3Vdxg,2022-12-17 8:06:29,card,to,35800,SETTLED,,INDIEGOGO* CONNECTDEKS,5734,Computer Software Stores,USA,,,,,,,,MASTERCARD,
business_pGErY9hkzHwZ,2022-12-17 8:57:52,card,from,14243,SETTLED,,THE HOME DEPOT #3480,5200,Home Supply Warehouse Stores,USA,,,,,,,,MASTERCARD,
business_v7KjAiuvfit9,2022-12-17 9:15:07,card,from,19900,VOIDED,,HERTZ RENT-A-CAR,3357,HERTZ RENT-A-CAR,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-17 13:14:58,card,from,3329,SETTLED,,WB FOOD MART,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-17 13:28:28,card,from,460,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-17 14:21:10,card,from,514,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_Pc9f2sKhz8Ut,2022-12-17 15:24:49,card,from,211,SETTLED,,GOOGLE *Google Storage,5817,Digital Goods: Applications (Excludes Games),USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_RR5HKs2b11pT,2022-12-17 15:52:43,card,from,509,SETTLED,,LIDL #1432,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,INTERLINK,FAIL
business_3M1ozHtHMFvG,2022-12-17 16:19:51,card,from,3000,SETTLED,,STARBUCKS 800-782-7282,5814,Fast Food Restaurants,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_mPhiyWLi1Ete,2022-12-17 17:03:59,card,from,15643,SETTLED,,POSTAGE GOSHIPPO.COM,7399,"Business Services, Not Elsewhere Classified",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_ShXMUU1ccQnx,2022-12-17 17:22:16,card,from,2420,SETTLED,,UBER   EATS,5812,Eating places and Restaurants,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_v7KjAiuvfit9,2022-12-17 17:57:48,card,from,7339,SETTLED,,RAINBOW #1478,5699,Miscellaneous Apparel and Accessory Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_c5DUbA5jxeVe,2022-12-17 18:33:57,card,from,2500,SETTLED,,"PATIENT RHINO, LLC",7392,"Management, Consulting, and Public Relations Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_3M1ozHtHMFvG,2022-12-17 18:44:18,card,from,2761,SETTLED,,TST* NARA CAFE,5812,Eating places and Restaurants,USA,PHONE,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_v7KjAiuvfit9,2022-12-17 19:23:58,card,from,646,SETTLED,,MALIK'S BEAUTY SUPPLIE,5977,Cosmetic Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-17 19:35:56,card,from,5376,SETTLED,,THUMBTACK 5043913958,7311,Advertising Services,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_3M1ozHtHMFvG,2022-12-17 21:00:45,card,from,16000,SETTLED,,Forever Young Skin,7230,Barber and Beauty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-17 21:22:34,card,from,1797,SETTLED,,QS DELI,5812,Eating places and Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_8J874G7wtVS3,2022-12-17 22:52:28,card,from,1425,SETTLED,,WRITING SERV9387777752,8299,Schools and Educational Services ( Not Elsewhere Classified),ARE,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_v6TuAVst3Sn1,2022-12-17 23:02:59,card,from,2471,SETTLED,,AMZN Mktp US*XA0FT0MW3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-12-17 23:12:46,card,from,1905,SETTLED,,BP#5817671GAS MART QPS,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_mPhiyWLi1Ete,2022-12-18 0:02:59,card,from,2700,SETTLED,,ALDOS PIZZA PIES MIDTO,5812,Eating places and Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MAGNETIC_STRIPE,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-18 0:45:19,card,from,2070,SETTLED,,CIRCLE K 01603,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 0:45:32,card,from,12350,SETTLED,,"PAN THAI MASSAGE, LLC",7298,Health and Beauty Shops,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 1:03:07,card,from,2000,SETTLED,,VENMO,4829,Money Orders – Wire Transfer,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-12-18 1:08:56,card,from,6158,SETTLED,,SCHNUCKS FENTON,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_v7KjAiuvfit9,2022-12-18 1:28:30,card,from,2153,SETTLED,,DOORDASH*APPLEBEES GRI,5812,Eating places and Restaurants,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-12-18 1:34:11,card,from,7655,SETTLED,,WAL-MART #0805,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-18 1:48:33,card,from,1895,SETTLED,,MCDONALD'S F23391,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_2CCk7Nc3Vdxg,2022-12-18 8:00:22,card,from,7900,SETTLED,,DONE HEALTH P.C.,8099,Medical Services and Health Practitioners (Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-18 8:35:05,card,to,27,SETTLED,,RBT CIRCLE K 07258,6532,,USA,,,,,,,,MASTERCARD,
business_mPhiyWLi1Ete,2022-12-18 9:51:48,card,from,2231,SETTLED,,XFINITY MOBILE,4814,"Fax services, Telecommunication Services",USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-18 13:09:33,card,from,541,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 14:40:10,card,from,6905,SETTLED,,APPLE.COM/BILL,5815,"Digital Goods: Media, Books, Movies, Music",USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_vpzTprxfPKrN,2022-12-18 14:45:19,ach_internal,from,65000,SETTLED,,f5hQascmDg4H9EsScR3mZzkbEzpF/0yNJHhmdBaw96E=,,,,,,,,,,,,
business_3M1ozHtHMFvG,2022-12-18 16:11:12,card,from,5411,SETTLED,,PP*DR GALLUP,5734,Computer Software Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-18 16:11:30,card,from,100,SETTLED,,PAYPAL *GIVINGFUND GIV,8398,Charitable and Social Service Organizations,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_3M1ozHtHMFvG,2022-12-18 17:12:11,card,from,298,VOIDED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,APPLE_PAY,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 17:12:26,card,from,406,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 17:23:09,card,from,116062,SETTLED,,Hopper Inc,4722,Travel Agencies and Tour Operations,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_3M1ozHtHMFvG,2022-12-18 17:53:25,card,from,487,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_GthGNve4Ku76,2022-12-18 18:01:38,card,from,299,SETTLED,,GOOGLE *Google Storage,5817,Digital Goods: Applications (Excludes Games),USA,PHONE,,TRUE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-12-18 18:10:36,card,from,1938,SETTLED,,BP#5817671GAS MART QPS,5541,Service Stations ( with or without ancillary services),USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 19:12:24,card,from,3439,SETTLED,,SCHLOTZSKY'S 1263,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-18 19:47:12,card,from,587,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_QhSJTyeHL5ga,2022-12-18 19:50:18,card,from,1634,SETTLED,,ZOOM.US 888-799-9666,4814,"Fax services, Telecommunication Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_yQeBLMnLvCrS,2022-12-18 20:40:11,ach_internal,from,204500,SETTLED,,0KWU7WPpv/0zg6662j/nNsqk3oVBGZCw6Gw+D3uxj9M=,,,,,,,,,,,,
business_UGVFq2hebydM,2022-12-18 20:51:09,card,from,3420,SETTLED,,MOO PRINT,2741,Miscellaneous Publishing and Printing,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_ShXMUU1ccQnx,2022-12-18 21:02:53,card,from,1976,SETTLED,,UBER   EATS,5812,Eating places and Restaurants,USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_sgTVjfkcmcAt,2022-12-18 21:33:26,card,from,20926,SETTLED,,THE HOME DEPOT 3014,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_v7KjAiuvfit9,2022-12-18 23:47:22,card,from,9715,DECLINED,INSUFFICIENT_FUNDS,NEMOS BEVERAGE,5921,"Package Stores – Beer, Wine, and Liquor",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,TRUE,ICC,MAESTRO,FAIL
business_3M1ozHtHMFvG,2022-12-19 0:10:14,card,from,11500,VOIDED,,IC* INSTACART,5411,"Grocery Stores, Supermarkets",USA,ECOMMERCE,MERCHANT,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_M32Gdm6KDCgs,2022-12-19 0:25:27,card,from,11766,SETTLED,,LOWES #01843*,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-19 1:00:42,card,from,9300,SETTLED,,IC* INSTACART,5411,"Grocery Stores, Supermarkets",USA,ECOMMERCE,,TRUE,FALSE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH_ZIP_ONLY
business_JdqojUMWtYU8,2022-12-19 1:01:20,card,from,8141,SETTLED,,CITY-MARKET #0415,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_QhSJTyeHL5ga,2022-12-19 1:54:01,card,from,545,SETTLED,,"NOTION LABS, INC.",7372,"Computer Programming, Integrated Systems Design and Data Processing Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,FAIL
business_JdqojUMWtYU8,2022-12-19 2:13:06,card,from,3756,SETTLED,,WAL-MART #4377,5411,"Grocery Stores, Supermarkets",USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_UGVFq2hebydM,2022-12-19 5:08:35,card,from,12789,SETTLED,,THIKIT INC PRINTING,2741,Miscellaneous Publishing and Printing,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_98JFPBHrtjcq,2022-12-19 5:28:07,card,from,24300,SETTLED,,SUGARWISH.COM GIFTS,5399,Misc. General Merchandise,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,FAIL
business_JdqojUMWtYU8,2022-12-19 8:54:29,card,to,7,SETTLED,,RBT SHELL OIL 10007682,6532,,USA,,,,,,,,MASTERCARD,
business_v7KjAiuvfit9,2022-12-19 9:14:17,card,from,9900,DECLINED,INSUFFICIENT_FUNDS,HERTZ RENT-A-CAR,3357,HERTZ RENT-A-CAR,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,MANUAL,MASTERCARD,FAIL
business_hA4H4XqFToGZ,2022-12-19 11:31:42,ach_external,to,26,SETTLED,,FN7UxYghB8ByppF+LcqH5edbE3uwTf7LxbkX3vyR4EE=,,,,,,,,,,,,
business_hA4H4XqFToGZ,2022-12-19 11:31:42,ach_external,to,47,SETTLED,,FN7UxYghB8ByppF+LcqH5edbE3uwTf7LxbkX3vyR4EE=,,,,,,,,,,,,
business_BTZNM4oKTfim,2022-12-19 11:31:47,ach_external,to,1,SETTLED,,d7xOqNNbZQZwgVARnYiv+UKML2ISA62Rycnts/1jtSM=,,,,,,,,,,,,
business_3MBRqsojg2Fq,2022-12-19 11:31:55,ach_external,to,17,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_3MBRqsojg2Fq,2022-12-19 11:31:55,ach_external,to,18,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_vpzTprxfPKrN,2022-12-19 11:32:04,ach_external,to,25402,SETTLED,,8NCZS0l8F4RtIhDuSTv2x2Je6vPrTE73dBjS1V6m1SY=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-12-19 11:32:05,ach_external,to,11831,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_KDTaVJHbToVf,2022-12-19 11:32:20,ach_external,to,121940,SETTLED,,YgQWljdElOre/nOyDcNFSBOkdwKx0iSHsbn24wwi8Is=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-12-19 11:32:43,ach_external,to,3928,SETTLED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_3MBRqsojg2Fq,2022-12-19 11:33:03,ach_external,to,648700,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_mPhiyWLi1Ete,2022-12-19 11:33:18,ach_external,to,34948,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_YwejKRwM773W,2022-12-19 11:34:03,ach_external,to,42968,SETTLED,,nmGAQkh6TWdcbkhaOXFVi5/92I3e9PSWOsNodiqEp8w=,,,,,,,,,,,,
business_9QxQKRN9z8Bg,2022-12-19 11:41:34,ach_external,from,135999,SETTLED,,WkOPqTvVNyg8KuUvU0Th9Ua74d0ULVKWt7ShQSG87l4=,,,,,,,,,,,,
business_hA4H4XqFToGZ,2022-12-19 11:41:38,ach_external,from,73,SETTLED,,FN7UxYghB8ByppF+LcqH5edbE3uwTf7LxbkX3vyR4EE=,,,,,,,,,,,,
business_2CCk7Nc3Vdxg,2022-12-19 11:41:41,ach_external,from,7650,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_3MBRqsojg2Fq,2022-12-19 11:41:47,ach_external,from,35,SETTLED,,2B1Ch7kyKND2eUxTzAqDsgJDpGLOdI8O+eydGQ01F8k=,,,,,,,,,,,,
business_wv2PdhBiFwiy,2022-12-19 11:41:51,ach_external,from,3220,RETURNED,,WcNJ8we3UgEaopTYe8D/tk6/atgvTo9pE2d1uWcJnPw=,,,,,,,,,,,,
business_sgTVjfkcmcAt,2022-12-19 11:48:07,card,from,2799,SETTLED,,AMZN Mktp US*DT1DP8UI3,5942,Book Stores,USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_g5oeQtakbRSk,2022-12-19 12:19:55,card,from,699,DECLINED,INSUFFICIENT_FUNDS,MICROSOFT*SUBSCRIPTION,5818,Digital Goods: Large Digital Goods Merchant,USA,ECOMMERCE,MERCHANT,FALSE,TRUE,NOT_PRESENT,FALSE,UNKNOWN,MASTERCARD,MATCH
business_sgTVjfkcmcAt,2022-12-19 12:56:10,card,from,6106,SETTLED,,SANLUIS ZX #190,5542,Automated Fuel Dispensers,USA,POS_TERMINAL,,FALSE,TRUE,PRESENT,TRUE,ICC,MASTERCARD,FAIL
business_3M1ozHtHMFvG,2022-12-19 14:24:50,card,from,460,SETTLED,,SQ *BLENDIN COFFEE CLU,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,CONTACTLESS,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-19 14:49:42,card,from,101522,SETTLED,,THE HOME DEPOT #3013,5200,Home Supply Warehouse Stores,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_pGErY9hkzHwZ,2022-12-19 14:56:02,card,from,476,SETTLED,,DUNKIN #337630 Q35,5814,Fast Food Restaurants,USA,POS_TERMINAL,,TRUE,TRUE,PRESENT,FALSE,ICC,MASTERCARD,FAIL
business_sgTVjfkcmcAt,2022-12-19 15:03:46,card,from,40800,SETTLED,,STLC-PUBLIC WORKS,9399,Government Services ( Not Elsewhere Classified),USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
business_QhSJTyeHL5ga,2022-12-19 15:12:01,card,from,79700,SETTLED,,RIGHT HAND* (1 OF 3 PA,7361,"Employment Agencies, Temporary Help Services",USA,ECOMMERCE,,FALSE,TRUE,NOT_PRESENT,FALSE,KEY_ENTERED,MASTERCARD,MATCH
